,id,type,tweet,label
475323653736108032,train,"After asking staff at @WalmartCanada to call another store to confirm inventory they said: ""It's hard to get thru you know."" #irony",Literal
472971161148473344,train,"@minnikan So many lessons#taught to me by life #not by individuals.",Literal
472428705231675392,train,"@AnikaNoniRose #Irony Beside the message behind ""Golddigger"", Ray was phenomenal just listening to the Ray movie soundtracks!!",Literal
472191233348349952,train,"Ben thinks he's so tough now cause he drives a Harley Davidsonnnn #OoooOooImscurrred #Not",Literal
472496332507447296,train,"Gutted about the result tonight .. Hate losing nippers like that! At least we've got the 3 and half hour drive tomorrow to Brighton! #not!",Figurative
472890062254780416,train,"I may seem like the wrong choice to everyone else, but maybe I'm the right kind of wrong for you. #not #likeeveryother",Literal
472101797038129152,train,"Thought of the day #Perform #under #passion #not #pressure by our own Vardhan Sir @OfficialSHQfc @8paramsingh @kripsuri @HarshitaGaur12  <3",Literal
473529746782191618,train,"@MediacomSupport is having me fax my bank statement as proof of payment. #Irony #1990sService #FaxMachine #EcoBilling",Literal
472462014111969280,train,"The only benefit to having a cold/sore throat is the sound of your own raspy voice. #FeelInvincible #Irony",Literal
476430119913799681,train,"I'm literally going to lay in my bed all day and catch up on all the pretty little liars I missed out on",Literal
464283119722721280,train,"@ActlHumanBeings 2/2 ....the Tea Party would cease to exist as a political force virtually overnight.",Literal
473251167812583424,train,"I just passed a dead road-killed bear cub on the side of the highway. #irony #Brewers #fb",Literal
472306377894137856,train,"New NHS chief suggests that businesses should financially reward employees for losing weight and adopting a healthy lifestyle #not@mysurgery",Literal
472183153583333376,train,"Wasn't on yesterday it was so hot yesterday #Florida #this #weather #is #not #cool !!!!  #TOO #HOT !!!!!!!!",Literal
472079138644566017,train,"@nerinedorman You're a horror writer on Twitter:)  #irony",Literal
472775377702895616,train,"@clitoriste i'll burn it and send the video to you #not #even #kidding",Literal
475390334675857408,train,"@CIA has almost a half million followers but is only following 25 ppl. #irony",Literal
476455281862647809,train,"@BettyWho is literally everything good in life and there is rarely a moment when her music is not playing in my house.",Figurative
472075982787313664,train,"I always find it bizarre how the proclaimed ""investors"" spend more time watching the tick-by-tick action than the day-traders. #Funny #Irony",Literal
472827903810756608,train,"ik nobody is watching it or promoting it rn ... #WatchProblemOnVEVO #ihateyou #jk #no #im #not",Literal
472474787240230912,train,"@GaryLineker #not quiet impressed with the way England is playing yet # no spark... Jo Heart man if the match over all good result though",Literal
472371323185156097,train,"@sonyxperia your latest system update has caused my Xperia z to crash as well as. Continually lose signal... #not impressed",Literal
472419588534460416,train,"Nearly mown down in crosswalk by van emblazoned with ""SAFETY SOLUTIONS!"" #irony",Literal
472747472864161792,train,"Trying #not to be #fucked u  #0need to #fuck others...  #method",Literal
463151098929233920,train,"Really hope people don't think I'm serious about that... #humor #sarcasm #lol #laughoutloud",Literal
472287550724268032,train,"A Spicy Ice Cream on a Hot Afternoon. #siliicecream #irony @ 1st Colonial Grill instagram.com/p/onRYD8xETy/",Literal
474756314460332032,train,"LeBron can't take the Heat. #irony #NBAFinals",Literal
472369320786669570,train,"Stay in and cut grass v go out and shop #DecisionsDecisions #not",Figurative
472401674532048896,train,"It's more arrogant to disagree with the ""Moetzes Gedolei Hatorah"" than it is to call yourselves ""Moetzes Gedolei Hatorah"" #irony",Literal
474918214397214720,train,"Some people keep a superb lawn but dirty, unkempt house. #Irony",Literal
472345543705112577,train,"#Google to make available details requested to be deleted as part of 'right to forget' form #irony bbc.co.uk/news/technolog…",Literal
472199017858748416,train,"First step in the DIY instructions for fixing a broken iPhone power button is powering off the phone. #irony #fail m.imore.com/how-diy-repair…",Literal
472286858605785088,train,"Never, never, EVER would I stay up this late. It's now 4 days of this and it's all thanks to @alyssaher.   #SarcasticTweet #NotThankful",Literal
472078325687390208,train,"Irony is not missed here. #irony #hsph instagram.com/p/olyO0TtS2S/",Literal
463514323508539393,train,"...welp, lmaooo didn't see this coming #sarcasm #raw...",Literal
472899768386351104,train,"@Jaketapper: We need more coverage on the way the republicans have trashed NC. Our state was once the darling of the south.#Not anymore!",Literal
472932175617458177,train,"@georgediaz @jackaberlin #IRONY ...for some, that thing that you use, to get the wrinkles outta your clothes with.",Literal
476397777929244673,train,"@sunflowers83 for pretty little liars? Literally I'm barely on episode one watching it on Netflix an it's pretty good.",Literal
472071439764316162,train,"lol i tweeted about how tal sings better than adele today and then an adele fan account followed me #irony",Literal
463561766610300928,train,"And all this for a spanish exam....and sociology......oh yah it's going to be a long night. JOY! #sarcasm #ugh #letsdothis #prorastination",Literal
472465430612021248,train,"Make a #declaration, “This difficulty is #not going to bury me. I refuse to live in #selfpity. I may be down, but it’s only #temporary""",Literal
472641748423176192,train,"#Liberal & #Conservative are #not dirty words; but sometimes they're used by #DirtyPeople.",Literal
472485365719531520,train,"#Tibet was #not 'liberated' by China but invaded & illegally occupied #trueTibet",Literal
472455738770862081,train,"@ashleydeutsch He's only a little douchey #RightSwipe But I #PlayHardtoGet #Irony #Office #OhhGeez But then I get fired not you...",Literal
472870092288446465,train,"Gonna have dinner night to the light of candles lmao #not",Figurative
463482608261677056,train,"It's gonna be a great night.... #sarcasm",Figurative
472507489179942912,train,"Twitch will never load who's watching for me on any channel. It's pretty great. #not #laterman If you're watching, say hi so I know you are!",Figurative
460316897800896512,train,"Love when you're wide awake at 3 in the morning like I really wanted to think about everything going on #sarcasm",Figurative
463003133258371073,train,"Love all my supportive friends. #sarcasm",Figurative
463095830153424897,train,"@_Mz2Die4_: Oh yeah, I like him too... lol. #LakersCoach #sarcasm @Mz_Cocoa01 He's a quitter.",Figurative
463169909350879233,train,"Distracted driving is cool because it's one of the main reasons for car accidents, am I right!? #sarcasm",Figurative
463298977006620672,train,"I love finding out that I'm ""booked"" for a wrestling show via FB posts and Tweets.  #Sarcasm",Figurative
463369138157924352,train,"Keep sharing the ""Look Up"" video on......Social Media :P #socialmedia #lookup #sarcasm",Figurative
472290967450820608,train,"@tenajtiger says its going to be a heady 13 degs here today sundress on it is then #not back in a fleece and the plants are all hiding",Figurative
463062534551896065,train,"I really appreciate what you did. #sarcasm",Figurative
472144153204502529,train,"Louise talking about diets is like me talking about having a proper job #Irony",Figurative
465457274069057536,train,"don't you love when you believe someone and they turn out to be a fucking fake hypocritical liar",Figurative
473480562209226752,train,"When the Fortune 500 co's profit is over $1trillion it's a sin. When the nations debt is over $1trillion , not so much. #irony",Figurative
472846948706549760,train,"Spending the day with my family is such a blast. #Not",Figurative
472068297584672768,train,"Netizen commented positively on the male leads and commented negatively on the female leads.. Hmm, shocking. #not",Figurative
472872239688589313,train,"I think I'm going to take a month or two vacation!   #not #gladihavechoicestho",Figurative
472026432403947520,train,"working like a donkey, feeling like an ass #not #a #good #day",Figurative
472513770783539201,train,"Ok nail salon lady just burn my face off really it's okay #not #fuckingchink",Figurative
464307495976968192,train,"America is endless war, massive debt   Virtually, all nations have succumbed to this tyranny, with two notable exceptions, Russia &China",Figurative
472879895123480576,train,"Life sucks, keep a condom in ur pants incase it fucks u. #life #bored #sarcasm #wisdom #meditation. #peace #happy #summer",Figurative
465380017145663488,train,"Don't you love it when you try to hang with people but you pass out early as fuck like an old lady :/ ugh so frustrating",Figurative
463014665208217600,train,"...because calling people out is the way to reach out to them. #sarcasm",Figurative
464033714864160768,train,"I researched common Dutch phrases for my stay in Belgium and it literally looks like someone banged on the keyboard. pic.twitter.com/fMHjXaJIgI",Figurative
472577469803794433,train,"there's much fruit in rich man's shampoo then in poor man's meal... #irony",Figurative
463353492405755904,train,"@diarmuid_brod it's so good to have u back hurling this year and being around the panel!! #sarcasm",Figurative
463089835511910401,train,"I love how my day can go from totally awesome to totally awful in seconds #sarcasm",Figurative
472028914005868544,train,"I love how my phone goes from 91% to 56% in a half hour. #not #iphoneProblems #iphone",Figurative
463052850877067264,train,"Another wreck....Who Knew?  #Sarcasm #Aarons499 #NASCAR",Figurative
463043160021950465,train,"Also do we cut Hale since he loaded the bases this inning? He obviously sucks. #sarcasm",Figurative
472863773682712576,train,"@taraelanna all these Mindy tweets make me so excited to come home #not",Figurative
472706910605434880,train,"Man I just love how my body is stuck on an a strict 6AM time to wake up every morning so I can't sleep in ever! #NOT",Figurative
463042343562907648,train,"Love it when plans come together #sarcasm",Figurative
463382969819090945,train,"Really relieved to see the mock questions for CHIN310 make sense. Was almost worried they wouldn't be in English then. #sarcasm",Figurative
472312771724734465,train,"Time for a one hr nap before I wakeup to continue studying again....oh how I love summer classes #not",Figurative
463199636467892225,train,"@aallyysssaaaa it's the 5th of May! That only happens like once a year! #sarcasm",Figurative
473100401425002498,train,"Ya know it's gunna be a great day when both your knees are hurting this morning #not #fuck",Figurative
463514975630557184,train,"@thEnafe94 there are many things he's doing right in life. #sarcasm",Figurative
463506697051729921,train,"What?!? An elite D like Doughty takes a penalty?!? #Sarcasm",Figurative
463535161791893504,train,"@isurvivalskills @atomiktiger Ahhh hahahaha!  We got food .. How about water?  So freaking dangerous! Must ban that too! #sarcasm warning!",Figurative
473071427294613504,train,"Feeling for you @bigrayoconnor have a mild hangover myself. Luckily I've had to take my 5yo to a party in a soft play place #tranquil #not",Figurative
471700691753263104,train,"Just got an email from @eBay asking me to reset my password. I’m so glad they are on top of security. #sarcasm",Figurative
460234835425251328,train,"Thank you, table behind us, for keeping everyone updated about the fight we're all watching. You must know everything about #UFC. #sarcasm",Figurative
472202900404711424,train,"Nothing better than watching the spelling bee on sports center #not",Figurative
463498748803694592,train,"Because we didn't see this coming. #RAW #Sarcasm",Figurative
463145628072439808,train,"Nice work officiating tonight @bruggy27! #Sarcasm #NAHL",Figurative
472394387436367873,train,"Im sorry to everybody who has to watch me dance tonight #Not #DealWithIt",Figurative
472636454372663296,train,"Had an hour an half sleep before rudely woken up by my mom. Again now i cant sleep today is gonna be so fun #NOT",Figurative
472800059281514496,train,"@ingramlaw I've also noticed that each overrun is larger than the previous month's. I'm sure it's all completely unexpected. #not",Figurative
463423660804407296,train,"I bet the only reason how 50% of the U.S Knows how 2 read is because of Twitter #sarcasm",Figurative
472170471857729536,train,"don't you just love when your whole family fights over complete bullshit bc same #lol #not #growup",Figurative
472200156440313856,train,"Got a concussion and didnt make the team, what a good day #not",Figurative
463603297904254976,train,"What a shame I'm going to miss assembly -_-  #sarcasm",Figurative
465370216281952256,train,"My phone screen is just about as shattered as all my hopes and dreams.",Figurative
472193354696884224,train,"Knock down my walls ? I promise ill be quiet haha #Not",Figurative
463044921734086656,train,"Yum I love when dish pit water and food goes all over me and I get sent home to shower. #MyLife #Sarcasm #ServerLife",Figurative
463136675695063040,train,"George Washington: Okay british we are gonna ""attack"" new york. #sarcasm",Figurative
472544069709594624,train,"@JMV1070 Glad Paul George told #ChrisHaggen that he was going to come out aggressive.#not",Figurative
460174044575186946,train,"It just keeps getting better and better! NAACP To Honor Noted Racist Donald Sterling (Again) deadspin.com/naacp-to-honor… #Irony",Figurative
472303816818589696,train,"@BumbleCricket @NOstra4amas haha watch the door doesn't hit you on the way out!! #chickmagnet #not",Figurative
472256566339854336,train,"Dad bought 2 kayaks, but friends can't use the 2nd one, no one else in my family likes to kayak, and I can't go alone...makes sense. #not",Figurative
463504146180501505,train,"And who would have thought feathers would make maternity wear? #sarcasm",Figurative
472179089051508737,train,"Sitting in bed watching my friends play candy crush. This is the life. #not",Figurative
463474499757670400,train,"I wish I had ""Cinco De Mayo"" off so I could go get hammer faced....... #ToBeAKidAgain .....#Sarcasm",Figurative
472301881528971265,train,"@_aylesbury @olliffejames Maybe Ukip have a point. No more lawn fairies playing football!  Might have to vote for them. #not",Figurative
472134065831702528,train,"I totally love it when I walk around with deodorant marks on my shirt all day. #Not #StruggleBusLife",Figurative
463449337885114368,train,"#not #sarcasm #ijustwanttobeathomemakingtacos",Not_enough_context
464302558647824384,train,"Like literally every nightmare i have is me running away from somebody who's tryna kill me in the worst way..that must mean something right?",Not_enough_context
463308233432924160,train,"@WhatTheSach: @WHO you imposed ban on Pak, no offence, I can't afford traveling abroad either way #Pakistan #Sarcasm",Not_enough_context
472948921992753152,train,"@HAabdelrazzaq I don't see me being a terrorist like you either... #ross #not #abdelBOMB #Merica",Not_enough_context
472061811253338112,train,"""People"" love fake people #Irony",Not_enough_context
472035453634641920,train,"@JMessner00 So UNC must be out too huh? #irony",Not_enough_context
476466901540147202,train,"@taejaro -  bc of a boy that thinks he's good at everything (he literally only ever gets As)",Not_enough_context
472590420682498048,train,"@ShawnTHW classic 90s grunge. But... #not all up in the #GOTY convo.",Not_enough_context
463312872139788289,train,"@rc_kris @glennbeck @oliverdarcy #HilariousVideo had to be #sarcasm",Not_enough_context
472651084310519808,train,"Irony & Boe! - London, United Kingdom. #irony #boe #london #graffiti #streetart instagram.com/p/opYV5dqqXL/ pic.twitter.com/wn5B7lWwUj",Not_enough_context
472346146594373632,train,"I so wanted a little lunch nap. Tried and tried but just wouldn't happen. #naptime #not",Literal
472664216063979521,train,"Some people need to grow up don't they ? #act #your #age #not #your #shoe #size",Literal
464606878967013378,train,"@IUQuarry I think the fact we're not exactly football powerhouse might have scared Carolina so they go for a WR from the nat'l champs.",Literal
464282618901827584,train,"@aliholland73 Hee Hee! Cardiff is virtually deserted, not that I would know as I'm still tucked up in bed. #lovely",Literal
476426939318935552,train,"I mean I can't be too good when I very seriously and literally use the bitch clap.",Literal
476480129125085184,train,"@pyt10071989 ash it's literally non stop jokes it's that's good I need to watch it again like now haha",Literal
472441382980681728,train,"Modi came to power by bashing Gandhi dynasty, now they are talking his partnership with Pranav Mistry like Rajiv had with Pitroda  #irony",Literal
476472529507606528,train,"Mortal Kombat X looks pretty sick! Literally and non-literally. #E32014",Literal
472923052347768832,train,"S/O to MaShawn Sims and Ja Iaintmadatcha Will for our weight loss bet...I won!!! $300!!! Drinks on me #NOT!!! #GiveMeMyMoney!!!",Literal
475801007495348224,train,"@tessa_York @AU55SEY @will60093 @FirstBusYork oh well -- international fairness conference by cyc tomorrow #irony #morevanityIfear #actionpl",Literal
472873442145234944,train,"Grammar #irony RT @vickiiaNnAmarie: @IAmDeterria lol u funny .but ur grammer is not correct either.its talking not taking.",Literal
472141891300257792,train,"Customer just asked if he could ""speak to a man"" when the answer wasn't what he wanted to hear. So no #NotAllMen, but #YesAllWomen",Literal
472341753391898625,train,"wow just had kagerou project spoiled that is #not #cool",Literal
463223890446397440,train,"My mum said I'm not even close to being 20 :D And that my mentality is not even of a 19 year old. #flattered #sarcasm",Literal
474711740165283840,train,"""I can see someone like me being arrogant,  but I'm not."" #irony",Literal
472293961831546880,train,"So this is ironic: I'm cooking chicken stock while vigilantly guarding the chicken coop against our local bear. #countrylife #irony",Literal
472472133776715776,train,"And yet, it's still called ""rush"" hour. ow.ly/i/5Kfpb #irony @MAI93thm @CommuterBoston",Literal
472218826617401344,train,"Galatians 1:10 KJVA For do I now #persuade #men, or #God? or do I #seek #to #please #men? for if I yet pleased men, I #should #not (1/2)",Literal
472037276487135232,train,"@Xandara I'm glad to hear that at least you're unpacked, so to speak. Keep on truckin', mama! <3",Literal
473528256633659392,train,"@muafckinDriaaa u tell me text u but u don't text back #irony of dat",Literal
472217336267952128,train,"Lets see how late my thoughts keep me up tonight #goodnight #not",Literal
472402245305511937,train,"#Canada's #maintenance #guidelines are advisory and #not a threshold #entitlement. It ranges for #amount and #duration #IAML #USA #NYC",Literal
472787571274047489,train,"@pileoftwit @nhdogmom they'll be happy to have weapons then...can blast their way out! #irony",Literal
472120583048527873,train,"Not making this up: I just got a complaint about how we're technically backwards from a guy with a Juno email address. #irony",Literal
472169795383988224,train,"I just read this article about how women should be recognized for their true beauty... Then I walk out of work and get whistled at. #Irony",Literal
463542387151998978,train,"Just realized my birthdays in a month and I am in no way shape or form excited about turning 23...  #yay #anotheryearolder #sarcasm",Literal
472927538927656961,train,"You are Governor of your Mind #Not me : Makv @makvg #makvquiz #askmakv #communication #algeria",Literal
472142638721024000,train,"It's a shame he did the four ladies (so to speak), I think #joeybarton has been good otherwise #BBCQT",Literal
465350618891026432,train,"@Please_See_Me as she went. “It is rather marvelous, I admit. Built as a home away from home, so to speak. Somewhere I could go, like Him, ~",Literal
474312181627228160,train,"Photo of #statues of #oldcameras taken with an #iPhone #digital #camera....#irony? instagram.com/p/o1qEnyvOEt/",Literal
472569283273187332,train,"ur rly dark ur rly dark and ur mean and ur dark and ur a fag and ur my uh ya. ur my bfffff. #not oh did i mention ur dark? HAHAHA FAG BYE",Literal
472214508086513664,train,"""It's a tragedy when ppl start to go off on their own theories and not listen to the scientific evidence,"" said @pmharper on #CBC. #irony",Literal
463122987789471744,train,"triumphantly fought a faulty bill from two years ago #ohilovethis #sarcasm #notpayingyou #iwin #yarravalleywater #dodgynexttennants",Literal
472482852211552259,train,"@MikeReadUK out 1st round there already got there big pay day holiday booked #not intrested",Literal
474711082649804800,train,"walb.com/Global/story.a… Poker game among town leaders busted and all arrested. #irony #hypocrisy",Literal
472587757374541824,train,"@princessisla529 You just seem to attract them all my dear!! #luckygirl #not",Literal
472172022077095936,train,"Reading a book on why you shouldn't procrastinate to the kids I'm babysitting to put off studying #irony",Literal
474660777413312512,train,"@sb_67 further #irony: he just changed lanes twice without a turn signal.",Literal
472867714735017984,train,"Safe to say I am furious and cannot speak to her , looked forward to it so much and missed the KO! #NotHappy",Literal
460307324003840002,train,"That awkward moment when the security guard that works for the hotel shows up 45 minutes late and smelling like pot #IFeelSoSafeNow #Sarcasm",Literal
472222525556920321,train,"Honestly It feels like my parents just think I'm not good enough for anything  and I fail more than I succeed. #thx4thesupport #NOT",Literal
475389493617623040,train,"England match abandoned due to thunder storm. Great timely advert!! #irony #EngvHon pic.twitter.com/iUJcLhhRXx",Literal
472410793901031424,train,"At the park with Elle; some bloke has taken his 2 kids & has got them sitting on the grass NEXT to the park playing on iPads #irony",Literal
476422384094679041,train,"@360ShieldBash i literally haven't played SnR since the switch besides one game in a mosh lobby. good riddance to that game mode.",Literal
472272654834339840,train,"#Irony Secretive gathering of rich and powerful at #Bilderberg2014 actually has ""Does privacy exist?"" on its agenda theguardian.com/world/2014/may…",Literal
465396513183891456,train,"@redboardie I know as all the countries vote for their friends and neighbours so to speak we were lucky to finish so high up",Literal
472817265852043264,train,"I'm the oldest thing in #Revelstoke's wonderful #ModernBakery...there's your #Irony for the day.",Literal
472236074971176960,train,"Bathroom cleaned well today yet I c the 1st spider i ever in it 2nite. Is this #irony or did clean change habitat and force him to surface?",Literal
472485255191228417,train,"#Tibet is #not a small #Himalayan #kingdom It's about three times the size of #Texas! #trueTibet",Literal
472845405831852032,train,"What's happening ? #not a lot but I like it !!!!!!!!£!",Literal
472900635319631872,train,"#Yoganomics is #not affiliated with these #spam accounts:  @mmantra1 @meditation1988 @yogajoy11 @yogaclass4u @yogaguru5 @yogadealz36",Literal
472043960941412352,train,"@small_affair Same here, my company is about to cover it, but Fortuna decreed that I pull in some lagniappe to take off the edge so to speak",Literal
472128814118490112,train,"Student receives perfect attendance award; misses last day of school. #irony",Literal
472134704368738304,train,"Tired and just want to sleep .. All i get it agg! #not #happy.",Literal
473097199497129984,train,"Thinking about how i woke up without my baee or son next to mhe #not right",Literal
465362292113412096,train,"I'm about as confident as a wet turd.",Figurative
472513092564160512,train,"@Dfyeant maybe that's why everyone kept askin if I was ok... because of the look of having a blast....lol #NOT",Figurative
463035399955562497,train,"The #Phillies 7-9 hitters today should be a tall order for Gio. #Sarcasm",Figurative
463000268569735168,train,"So...anybody know what the date is today? #Sarcasm",Figurative
471738175300190208,train,"Oh look, the strip isn't there. I am so happy.... #sarcasm",Figurative
463496098628517888,train,"@WWEUniverse #RAW lets add a name to a character that has been known as one name for years. Great idea. #sarcasm #whowritesthis?",Figurative
472164441984077824,train,"@NiallHoranHasnt and the party was so much fun #not because it was in her house but she was outside with some people all the time",Figurative
463497515229122561,train,"@AllbrightNFL ...but did Mett steal crab legs?  If not, no worries! #sarcasm",Figurative
472456224425136129,train,"@9smiler Spike was singing his praises at his book launch today. #not #shreddedhim",Figurative
463487469460418560,train,"If there was a device that fit in the palm of my hand that let me talk to someone miles away, I'd definitely buy it #sarcasm #noonecalls",Figurative
463460957100847105,train,"Well, 1st qtr goes to the refs. Nice job guys #sarcasm #pacers #lamesauce",Figurative
472538698458746880,train,"Oh body clock. Thank you for waking me up at 6:08 on a Saturday morning. And #not",Figurative
472307429141909505,train,"@frillseeker good thinking! I think we have to wait for a certain publication to get the exclusive before we all run panting to cover. #not",Figurative
465397944758194176,train,"Parker is thoroughly outplaying Lillard in the series. He's been baptized, so to speak. Interesting to see how he fares next year.",Figurative
475725076848181248,train,"People who don't believe in evolution are literally as dumb as the monkeys they came from #irony",Figurative
473229521127497732,train,"No you just got it. RT @Hebel1_2: “@baron_batch: Mismanagement if life is simply the mismanagement of words.” #irony",Figurative
464510074728087552,train,"The best part of the draft is seeing how many football experts there are on Facebook & twitter. Wow, y'all! So clever. #not",Figurative
472307201973821440,test,"I love randomly waking up in the middle of the night #not #justwannasleep",Figurative
472211962495922177,test,"Can't wait to see all those tweets about pretty little lairs again... #NOT",Figurative
463133525248868352,test,"@TomOrr777 wow. Because clearly Native Americans were treated wonderfully by the US Govt. #sarcasm",Figurative
463497585777340416,test,"@EganNell @JaiminOk Sea world is cool not cruel #sarcasm but tbh it was kinda fun",Figurative
473087074740862976,test,"@MaryamAkk itha a7d yabi na9ee7a yro7 7g Maryam she gives the best advice #not #jkjk #howisshemybestfriendlol",Figurative
476415252121542656,test,"Could LITERALLY cry waiting to get my eyebrows threaded",Figurative
472280110884986880,test,"I see you've grown more attractive since we last met... gravitationally speaking. #compliment #NOT",Figurative
463390540684206080,test,"Yup like he did all season long #Sarcasm RT @JoshEberley: LeBron is going to do bad things to the Nets.",Figurative
472214971817152512,test,"I absolutely love hearing all about coworker outings that I wasn't invited to. #MyFave #NOT",Figurative
473021846015987712,test,"@srrohohyes Including starving kids in Africa? Way to go God! Count me in too. #not #atheism",Figurative
463419925822861312,test,"It's nice to see that I'm the last one who's told anything. #sarcasm",Figurative
472554937399144449,test,"Oh, @Tanisha_DaDiva. Don't feel silly. Your reaction would have been totally fine at a REAL #SurprisePressConference! #not",Figurative
472541609629081600,test,"I love how psychology, sex and love, horny facts and all the other twitter accounts in the genre tweet the same things... #not",Figurative
473063607044169728,test,"Just want I wanted to hear this morning....3 hour delay! #not",Figurative
472052264996446208,test,"Today is a great day because I'm finally done with Spanish nice to know ya #Not",Figurative
463499383426650112,test,"before I die, I want to go on a tour throwing eggs at all of the frank lloyd wright houses.   #sarcasm #terriblepersonideas #wouldbefunnytho",Figurative
463506885572694016,test,"Yeah so tonight was wonderful #sarcasm",Figurative
472277862750244864,test,"What a great day soo much great stuff happend to me today. #not #fucktoday #fuckthepolice and #fuckmyparents",Figurative
463399543217070080,test,"Yeah, threatening to punch somebody is a great way to convince people you're not violent. #sarcasm #DrPhil",Figurative
463162353966522368,test,"@techiskwl I don't use sarcasm EVER either nor do I hand out papers #papercuts #sarcasm #caedchat",Figurative
472068140382179329,test,"@Alonzos_Paisa looks pretty hot riding his bike shirtless down mill! #NOT",Figurative
472461713192013824,test,"@wbir they look like a bunch of scholars that are headed to Harvard. #NOT",Figurative
472894962359468033,test,"Woo! I have to be with my little brothers 8th grade buddies again tonight! Yay! So excited! #Not #Sarcasm",Figurative
472776016914841600,test,"Work gym badminton football beer night out! Looking forward to work tomorrow #not",Figurative
463340212442001408,test,"can't find tweet re: prayer @ public mtgs., but the fact that atheists are ""welcome"" to lead a prayer made ME feel better. #sarcasm",Figurative
460230489618780160,test,"This is really what I wanted to come home to, let me tell ya. #sarcasm",Figurative
472727902333595648,test,"0/5, 0/4, 0/12  I'm so happy, like really. I'm so grateful that I have none of my idols following me, it's great. #sarcasm",Figurative
472555373858021376,test,"Sooo shocked that the madden cover vote finals is between sherman and newton #NOT",Figurative
463362609656647680,test,"Is it time to start drinkin yet?? Lol rodeo team will begin when classes r over.. Cause everyone knows education comes first!! Haha #sarcasm",Figurative
463275674653171712,test,"So ready to go to our nice lovely school. Where everyone likes me and we can all be ourselves #sarcasm",Figurative
472826907516350464,test,"The crowd doing the wave in the background should make him feel a bit better. #not #mexecu",Figurative
472053789474979841,test,"Still waiting 15 minutes past my appt time! Love doctors offices. #not",Figurative
472447977400053760,test,"Good to know Skinny Cow brand now sells candy and frozen-treats. #not",Figurative
460239761915920384,test,"What America needs to move forward is a rich, mean old lady with a drinking problem,a cheating husband, and a trail of dead bodies #sarcasm",Figurative
473038141188997120,test,"My doctor thinks I should cut down on salt. Yes, I need to make it to 100 while eating bland food. #Not #Duh #checkplease",Figurative
472696559961133056,test,"First Capital Connect, great train service #not #london",Figurative
472461683806703616,test,"Going on 3 hours at the DMV... I am so happy right now! #sarcasm",Figurative
472617530339516416,test,"Please tell me more about how you came to our country and now want us to change our traditions because they offend you. #NOT",Figurative
463007696065536000,test,"@whitneyltuttle @sargentcass Uffda. He sounds like a charming fellow. #sarcasm",Figurative
472197680228470784,test,"NC #Democrat @SenatorHagan forces #ObamaCare down our throats but now condemns the VA for inferior health care? #irony",Figurative
463158598038589440,test,"Q4 Comedy is not supposed to be mean. How can we keep humor from being mean in our classroom? #sarcasm #CAedchat pic.twitter.com/vkMrDDaLkJ",Not_enough_context
473090355319943168,test,"@CNBLUE_4 #protectbyourself<>#when youbgo iutsidebut this is in your mind<>#not controlled over<>#by tecnorogies",Not_enough_context
463151858304180224,test,"@davidtedu and #sarcasm - I’m there! Kevin, 6th grade, central coast. #caedchat",Not_enough_context
474488234383540224,test,"Chai! She changed ""DP"" and all I could do was delete the contact. Such beauty! < #Irony",Not_enough_context
463001914171748352,test,"AYYYY Today's #NEW Liquid Crystal is here and WE'RE STUCK WITH PUZZLES! #sarcasm lmao Check it out & RT! youtu.be/NJDdTw_Vazc?a",Not_enough_context
472470237129244672,test,"@ThisGuardGuy omg...never do that...not even to barrow it...#not, but at least it's not a King sabre.",Not_enough_context
471684830217109504,test,"To all those people joking about it #sarcasm pic.twitter.com/UuWuHOUZzJ",Not_enough_context
472171476721098753,test,"@NBAonTNT @sergeibaka9 @spurs Charles was an excellent player. BUT when did he become an expert. He was an athletic player smart player #not",Not_enough_context
